"One Way Out (live)|Stand Back: the Anthology","2","32548","One Way Out (live)","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-11 One Way Out (live).m4a"
"After Hours|The Velvet Underground","2","27706","After Hours","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\10 - After Hours.mp3"
"After Hours|The Velvet Underground","2","27708","After Hours","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\10 After Hours.mp3"
"The Good Life|The Good Life","2","15456","The Good Life","Justin Townes Earle","Justin Townes Earle","The Good Life","P:\FANTOM HDS721010CLA332\Media\Music\Justin Townes Earle\The Good Life\Justin Townes Earle-The Good Life-02-The Good Life.mp3"
"The Good Life|The Good Life","2","20842","The Good Life","Railroad Earth","Railroad Earth","The Good Life","P:\FANTOM HDS721010CLA332\Media\Music\Railroad Earth\The Good Life\05 The Good Life.mp3"
"Bridgeless|Jimmy Stewart 2007","2","28774","Bridgeless","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-17-Bridgeless.mp3"
"Bridgeless|Jimmy Stewart 2007","2","28776","Bridgeless","Umphrey's McGee","Umphrey's McGee","Jimmy Stewart 2007","P:\FANTOM HDS721010CLA332\Media\Music\Umphrey's McGee\Jimmy Stewart 2007\Umphrey's McGee-Jimmy Stewart 2007-18-Bridgeless.mp3"
"Signs|Mignonette","2","38004","Signs","The Avett Brothers","The Avett Brothers","Mignonette","P:\FANTOM HDS721010CLA332\Media\Music\The Avett Brothers\Mignonette\05 - Signs.mp3"
"Signs|Mignonette","2","38032","Signs","The Avett Brothers","The Avett Brothers","Mignonette","P:\FANTOM HDS721010CLA332\Media\Music\The Avett Brothers\Mignonette\19 - Signs.mp3"
"Easily Fooled|Wowee Zowee: Sordid Sentinels Edition","2","17880","Easily Fooled","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\04 Easily Fooled.mp3"
"Easily Fooled|Wowee Zowee: Sordid Sentinels Edition","2","17950","Easily Fooled","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\22 Easily Fooled.mp3"
"Cream Puff War|30 Days of Dead","2","9442","Cream Puff War","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\creampuffwar.mp3"
"Cream Puff War|30 Days of Dead","2","25708","Cream Puff War","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\creampuffwar.mp3"
"Off to Sea Once More|Grateful Dawg","2","12220","Off to Sea Once More","Jerry Garcia & David Grisman","Jerry Garcia & David Grisman","Grateful Dawg","P:\FANTOM HDS721010CLA332\Media\Music\Jerry Garcia & David Grisman\Grateful Dawg\09 - Off to Sea Once More.mp3"
"Off to Sea Once More|Grateful Dawg","2","12222","Off to Sea Once More","Jerry Garcia & David Grisman","Jerry Garcia & David Grisman","Grateful Dawg","P:\FANTOM HDS721010CLA332\Media\Music\Jerry Garcia & David Grisman\Grateful Dawg\10 - Off to Sea Once More.mp3"
"Saint Stephen|30 Days of Dead","2","9472","Saint Stephen","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\saintstephen.mp3"
"Saint Stephen|30 Days of Dead","2","25738","Saint Stephen","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\saintstephen.mp3"
"Ain't Wastin' Time No More|Stand Back: the Anthology","2","23258","Ain't Wastin' Time No More","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\12 Ain't Wastin' Time No More.mp3"
"Ain't Wastin' Time No More|Stand Back: the Anthology","2","32550","Ain't Wastin' Time No More","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-12 Ain't Wastin' Time No More.m4a"
"Samba DeGreeley|'Round the Wheel","2","27042","Samba DeGreeley","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\01 - String Cheese Incident - Samba DeGreeley.mp3"
"Samba DeGreeley|'Round the Wheel","2","27044","Samba DeGreeley","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\01 Samba DeGreeley.m4a"
"Take Five|Time Out (50th Anniversary)","2","24898","Take Five","The Dave Brubeck Quartet",,"Time Out (50th Anniversary)","P:\FANTOM HDS721010CLA332\Media\Music\The Dave Brubeck Quartet\Time Out (50th Anniversary)\The Dave Brubeck Quartet-Time Out (50th Anniversary)-03-Take Five.mp3"
"Take Five|Time Out (50th Anniversary)","2","24922","Take Five","The Dave Brubeck Quartet",,"Time Out (50th Anniversary)","P:\FANTOM HDS721010CLA332\Media\Music\The Dave Brubeck Quartet\Time Out (50th Anniversary)\The Dave Brubeck Quartet-Time Out (50th Anniversary)-15-Take Five.mp3"
"I Found a Reason|Loaded","2","27448","I Found a Reason","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-08 I Found A Reason.mp3"
"I Found a Reason|Loaded","2","27480","I Found a Reason","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-08 I Found A Reason (Demo).mp3"
"Cumberland Blues|Dave's Picks Vol.6","2","37124","Cumberland Blues","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\06 - Cumberland Blues.mp3"
"Cumberland Blues|Dave's Picks Vol.6","2","37136","Cumberland Blues","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\08 - Cumberland Blues.mp3"
"NO2|The White Tape","2","19708","NO2","Phish","Phish","The White Tape","P:\FANTOM HDS721010CLA332\Media\Music\Phish\The White Tape\10 NO2 1.mp3"
"NO2|The White Tape","2","19710","NO2","Phish","Phish","The White Tape","P:\FANTOM HDS721010CLA332\Media\Music\Phish\The White Tape\10 NO2.mp3"
"Uncle John's Band|30 Days of Dead","2","9490","Uncle John's Band","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\unclejohnsband.mp3"
"Uncle John's Band|30 Days of Dead","2","25756","Uncle John's Band","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\unclejohnsband.mp3"
"Road Home|'Round the Wheel","2","27058","Road Home","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\05 - String Cheese Incident - Road Home.mp3"
"Road Home|'Round the Wheel","2","27060","Road Home","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\05 Road Home.m4a"
"Hard to Handle|Dave's Picks Vol.6","2","37108","Hard to Handle","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\03 - Hard to Handle.mp3"
"Hard to Handle|Dave's Picks Vol.6","2","37132","Hard to Handle","Grateful Dead","Grateful Dead","Dave's Picks Vol.6","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\Dave's Picks Vol. 6\07 - Hard to Handle.mp3"
"Ramblin' Man|Stand Back: the Anthology","2","23220","Ramblin' Man","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\02 Ramblin' Man.mp3"
"Ramblin' Man|Stand Back: the Anthology","2","32512","Ramblin' Man","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-02 Ramblin' Man.m4a"
"Cassidy->Don't Ease Me In|30 Days of Dead","2","9436","Cassidy->Don't Ease Me In","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\cassidydontease.mp3"
"Cassidy->Don't Ease Me In|30 Days of Dead","2","25702","Cassidy->Don't Ease Me In","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\cassidydontease.mp3"
"Chalk Dust Torture >|Live Phish, Volume 06","2","18712","Chalk Dust Torture >","Phish","Phish","Live Phish, Volume 06","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 06\06 Chalk Dust Torture.mp3"
"Chalk Dust Torture >|Live Phish, Volume 06","2","18724","Chalk Dust Torture >","Phish","Phish","Live Phish, Volume 06","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 06\08 Chalk Dust Torture.mp3"
"The Harder They Come|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30786","The Harder They Come","Jimmy Cliff","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-341 The Harder They Come 2.mp3"
"The Harder They Come|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30788","The Harder They Come","Jimmy Cliff","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-341 The Harder They Come.mp3"
"Watching The Detectives|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30838","Watching The Detectives","Elvis Costello","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-354 Watching The Detectives 2.mp3"
"Watching The Detectives|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30840","Watching The Detectives","Elvis Costello","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-354 Watching The Detectives.mp3"
"Liberty|Strictly Instrumental","2","8204","Liberty","Flatt & Scruggs With Doc Watson","Flatt & Scruggs","Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs\Strictly Instrumental\05-Liberty.mp3"
"Liberty|Strictly Instrumental","2","8326","Liberty","Flatt & Scruggs with Doc Watson",,"Strictly Instrumental","P:\FANTOM HDS721010CLA332\Media\Music\Flatt & Scruggs with Doc Watson\Strictly Instrumental\05 - Liberty.mp3"
"End of the Line|Stand Back: the Anthology","2","23266","End of the Line","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\14 End of the Line.mp3"
"End of the Line|Stand Back: the Anthology","2","32558","End of the Line","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-14 End of the Line.m4a"
"I'm Set Free|The Velvet Underground","2","27694","I'm Set Free","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\07 - I'm Set Free.mp3"
"I'm Set Free|The Velvet Underground","2","27696","I'm Set Free","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\07 I'm Set Free.mp3"
"California Love|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30806","California Love","Tupac Shakur","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-346 California Love 2.mp3"
"California Love|The Rolling Stone Magazines 500 Greatest Songs Of All Time","2","30808","California Love","Tupac Shakur","Various Artists","The Rolling Stone Magazines 500 Greatest Songs Of All Time","P:\FANTOM HDS721010CLA332\Media\Music\Various Artists\The Rolling Stone Magazines 500 Greatest Songs Of All Time\4-346 California Love.mp3"
"The Weight|A Musical History","2","23406","The Weight","The Band",,"A Musical History","P:\FANTOM HDS721010CLA332\Media\Music\The Band\A Musical History\2-07 The Weight.mp3"
"The Weight|A Musical History","2","23546","The Weight","The Band",,"A Musical History","P:\FANTOM HDS721010CLA332\Media\Music\The Band\A Musical History\5-19 The Weight.mp3"
"New Minglewood Blues|30 Days of Dead","2","9462","New Minglewood Blues","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\newminglewoodblues.mp3"
"New Minglewood Blues|30 Days of Dead","2","25728","New Minglewood Blues","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\newminglewoodblues.mp3"
"In Memory of Elizabeth Reed (live)|Stand Back: the Anthology","2","23252","In Memory of Elizabeth Reed (live)","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\10 In Memory of Elizabeth Reed [Live].mp3"
"In Memory of Elizabeth Reed (live)|Stand Back: the Anthology","2","32544","In Memory of Elizabeth Reed (live)","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-10 In Memory of Elizabeth Reed (li.m4a"
"What Goes On|The Velvet Underground","2","27674","What Goes On","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\02 - What Goes On.mp3"
"What Goes On|The Velvet Underground","2","27676","What Goes On","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\02 What Goes On.mp3"
"Alligator|30 Days of Dead","2","9432","Alligator","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\alligator.mp3"
"Alligator|30 Days of Dead","2","25698","Alligator","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\alligator.mp3"
"Truckin'|30 Days of Dead","2","9488","Truckin'","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\truckin.mp3"
"Truckin'|30 Days of Dead","2","25754","Truckin'","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\truckin.mp3"
"No One to Run With|Stand Back: the Anthology","2","23272","No One to Run With","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\15 No One to Run With.mp3"
"No One to Run With|Stand Back: the Anthology","2","32564","No One to Run With","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\2-15 No One to Run With.m4a"
"Head Held High|Loaded","2","27444","Head Held High","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\1-06 Head Held High.mp3"
"Head Held High|Loaded","2","27476","Head Held High","The Velvet Underground","The Velvet Underground","Loaded","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\Loaded\2-06 Head Held High (Early Version).mp3"
"Galactic|'Round the Wheel","2","27062","Galactic","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\06 - String Cheese Incident - Galactic.mp3"
"Galactic|'Round the Wheel","2","27064","Galactic","The String Cheese Incident","The String Cheese Incident","'Round the Wheel","P:\FANTOM HDS721010CLA332\Media\Music\The String Cheese Incident\'Round the Wheel\06 Galactic.m4a"
"Passenger Side|A.M.","2","31610","Passenger Side","Wilco",,"A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\10-Passenger Side.mp3"
"Passenger Side|A.M.","2","31636","Passenger Side","Wilco","Wilco","A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\Wilco - A.M. - 10 - Passenger Side.mp3"
"Traffic Jam|Mountain Tracks, Volume 3","2","32264","Traffic Jam","Yonder Mountain String Band","Yonder Mountain String Band","Mountain Tracks, Volume 3","P:\FANTOM HDS721010CLA332\Media\Music\Yonder Mountain String Band\Mountain Tracks, Volume 3\106 - Traffic Jam.mp3"
"Traffic Jam|Mountain Tracks, Volume 3","2","32270","Traffic Jam","Yonder Mountain String Band","Yonder Mountain String Band","Mountain Tracks, Volume 3","P:\FANTOM HDS721010CLA332\Media\Music\Yonder Mountain String Band\Mountain Tracks, Volume 3\109 - Traffic Jam.mp3"
"Mississippi Sawyer|Wade Ward: Banjo and Fiddle","2","31206","Mississippi Sawyer","Wade Ward","Wade Ward","Wade Ward: Banjo and Fiddle","P:\FANTOM HDS721010CLA332\Media\Music\Wade Ward\Wade Ward Banjo and Fiddle\22 Wade Ward - Mississippi Sawyer.mp3"
"Mississippi Sawyer|Wade Ward: Banjo and Fiddle","2","31224","Mississippi Sawyer","Wade Ward","Wade Ward","Wade Ward: Banjo and Fiddle","P:\FANTOM HDS721010CLA332\Media\Music\Wade Ward\Wade Ward Banjo and Fiddle\31 Wade Ward - Mississippi Sawyer.mp3"
"I'm Not Listening|We Walk This Road","2","20916","I'm Not Listening","Randolph, Robert & The Family Band",,"We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Randolph, Robert & The Family Band\We Walk This Road\16-I'm Not Listening.mp3"
"I'm Not Listening|We Walk This Road","2","21728","I'm Not Listening","Robert Randolph & The Family Band","Robert Randolph & The Family Band","We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Robert Randolph & The Family Band\We Walk This Road\16-robert_randolph_and_the_family_band-im_not_listening.mp3"
"I Love Perth|Wowee Zowee: Sordid Sentinels Edition","2","17904","I Love Perth","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\10 I Love Perth.mp3"
"I Love Perth|Wowee Zowee: Sordid Sentinels Edition","2","17962","I Love Perth","Pavement","Pavement","Wowee Zowee: Sordid Sentinels Edition","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Wowee Zowee Sordid Sentinels Edition\28 I Love Perth.mp3"
"Dance Around Molly|2007 Boulder CO","2","20658","Dance Around Molly","Railroad Earth",,"2007 Boulder CO","P:\FANTOM HDS721010CLA332\Media\Music\Railroad Earth\2007 Boulder CO\Dance Around Molly 1.mp3"
"Dance Around Molly|2007 Boulder CO","2","20660","Dance Around Molly","Railroad Earth",,"2007 Boulder CO","P:\FANTOM HDS721010CLA332\Media\Music\Railroad Earth\2007 Boulder CO\Dance Around Molly.mp3"
"Mr. Completely|Live:2003/07/15 West Valley City, UT","2","19492","Mr. Completely","Phish",,"Live:2003/07/15 West Valley City, UT","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live20030715 West Valley City, UT\01 Mr. Completely.mp3"
"Mr. Completely|Live:2003/07/15 West Valley City, UT","2","19520","Mr. Completely","Phish",,"Live:2003/07/15 West Valley City, UT","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live20030715 West Valley City, UT\08 Mr. Completely.mp3"
"Simple >|Live Phish, Volume 10","2","18900","Simple >","Phish","Phish","Live Phish, Volume 10","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 10\05 Simple 1.mp3"
"Simple >|Live Phish, Volume 10","2","18912","Simple >","Phish","Phish","Live Phish, Volume 10","P:\FANTOM HDS721010CLA332\Media\Music\Phish\Live Phish, Volume 10\07 Simple 1.mp3"
"Don't Want You No More|Stand Back: the Anthology","2","23214","Don't Want You No More","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\01 Don't Want You No More.mp3"
"Don't Want You No More|Stand Back: the Anthology","2","32506","Don't Want You No More","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-01 Don't Want You No More.m4a"
"Beginning to See the Light|The Velvet Underground","2","27690","Beginning to See the Light","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\06 - Beginning To See The Light.mp3"
"Beginning to See the Light|The Velvet Underground","2","27692","Beginning to See the Light","The Velvet Underground","The Velvet Underground","The Velvet Underground","P:\FANTOM HDS721010CLA332\Media\Music\The Velvet Underground\The Velvet Underground\06 Beginning To See The Light.mp3"
"Goldbrickin'|Del and the Boys","2","7100","Goldbrickin'","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\07 - Goldbrickin'.mp3"
"Goldbrickin'|Del and the Boys","2","24960","Goldbrickin'","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-07-Goldbrickin'.mp3"
"Midnight Rider|Stand Back: the Anthology","2","23238","Midnight Rider","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\07 Midnight Rider.mp3"
"Midnight Rider|Stand Back: the Anthology","2","32530","Midnight Rider","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-07 Midnight Rider.m4a"
"Forever Young|Planet Waves","2","4694","Forever Young","Bob Dylan","Bob Dylan","Planet Waves","P:\FANTOM HDS721010CLA332\Media\Music\Bob Dylan\Planet Waves\06 Forever Young.mp3"
"Forever Young|Planet Waves","2","4696","Forever Young","Bob Dylan","Bob Dylan","Planet Waves","P:\FANTOM HDS721010CLA332\Media\Music\Bob Dylan\Planet Waves\07 Forever Young.mp3"
"Sugaree|30 Days of Dead","2","9478","Sugaree","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\sugaree.mp3"
"Sugaree|30 Days of Dead","2","25744","Sugaree","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\sugaree.mp3"
"Casino Queen|A.M.","2","31594","Casino Queen","Wilco",,"A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\02-Casino Queen.mp3"
"Casino Queen|A.M.","2","31620","Casino Queen","Wilco","Wilco","A.M.","P:\FANTOM HDS721010CLA332\Media\Music\Wilco\A.M\Wilco - A.M. - 02 - Casino Queen.mp3"
"Hoochie Coochie Man|Stand Back: the Anthology","2","23244","Hoochie Coochie Man","The Allman Brothers Band","The Allman Brothers Band","Stand Back: the Anthology","P:\FANTOM HDS721010CLA332\Media\Music\The Allman Brothers Band\Stand Back The Anthology\08 Hoochie Coochie Man.mp3"
"Hoochie Coochie Man|Stand Back: the Anthology","2","32536","Hoochie Coochie Man","The Allman Brothers Band",,"Stand Back: the Anthology","C:\Users\Glen\Music\iTunes\iTunes Media\Music\The Allman Brothers Band\Stand Back_ the Anthology\1-08 Hoochie Coochie Man.m4a"
"Dark Star|30 Days of Dead","2","9444","Dark Star","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\Grateful Dead\30 Days of Dead\darkstar.mp3"
"Dark Star|30 Days of Dead","2","25710","Dark Star","Grateful Dead","Grateful Dead","30 Days of Dead","P:\FANTOM HDS721010CLA332\Media\Music\The Grateful Dead\30 Days of Dead\darkstar.mp3"
"In Walked Bud|The Complete Blue Note Recordings","2","28300","In Walked Bud","Thelonious Monk","Thelonious Monk","The Complete Blue Note Recordings","P:\FANTOM HDS721010CLA332\Media\Music\Thelonious Monk\The Complete Blue Note Recordings\03 - In Walked Bud.mp3"
"In Walked Bud|The Complete Blue Note Recordings","2","28374","In Walked Bud","Thelonious Monk","Thelonious Monk","The Complete Blue Note Recordings","P:\FANTOM HDS721010CLA332\Media\Music\Thelonious Monk\The Complete Blue Note Recordings\17 - In Walked Bud.mp3"
"All Aboard|Del and the Boys","2","7094","All Aboard","The Del McCoury Band","Del McCoury","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\Del Mccoury\Del and the Boys\04 - All Aboard.mp3"
"All Aboard|Del and the Boys","2","24954","All Aboard","The Del McCoury Band","The Del McCoury Band","Del and the Boys","P:\FANTOM HDS721010CLA332\Media\Music\The Del McCoury Band\Del and the Boys\The Del McCoury Band-Del and the Boys-04-All Aboard.mp3"
"Harness Your Hopes|Brighten the Corners","2","17476","Harness Your Hopes","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\06 Harness Your Hopes.mp3"
"Harness Your Hopes|Brighten the Corners","2","17530","Harness Your Hopes","Pavement","Pavement","Brighten the Corners","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Brighten the Corners\19 Harness Your Hopes.mp3"
"Segue 2|We Walk This Road","2","20890","Segue 2","Randolph, Robert & The Family Band",,"We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Randolph, Robert & The Family Band\We Walk This Road\03-Segue 2.mp3"
"Segue 2|We Walk This Road","2","21702","Segue 2","Robert Randolph & The Family Band","Robert Randolph & The Family Band","We Walk This Road","P:\FANTOM HDS721010CLA332\Media\Music\Robert Randolph & The Family Band\We Walk This Road\03-robert_randolph_and_the_family_band-segue_2.mp3"
"Range Life|Crooked Rain, Crooked Rain: LA's Desert Origins","2","17552","Range Life","Pavement","Pavement","Crooked Rain, Crooked Rain: LA's Desert Origins","P:\FANTOM HDS721010CLA332\Media\Music\Pavement\Crooked Rain, Crooked Rain LA's Desert Origins\03 Range Life.mp3"
